,recipe,ingredient,quantity,unit
27586,Zoete-aardappel salade met spek en balsamico-uitjes,appelstroop,10.0,g
27587,Zoete-aardappel salade met spek en balsamico-uitjes,parmezaanse kaas,50.0,g
27588,Zoete-aardappel salade met spek en balsamico-uitjes,veldsla,75.0,g
27589,Zoete-aardappel salade met spek en balsamico-uitjes,ongezouten pecannoten,70,g
27590,Paddenstoelen en mozzarella op spelttoast,speltbrood,480.0,g
27591,Paddenstoelen en mozzarella op spelttoast,traditionele olijfolie,24.0,g
27592,Paddenstoelen en mozzarella op spelttoast,paddenstoelenmelange,200,g
27593,Paddenstoelen en mozzarella op spelttoast,kastanjechampignons,250.0,g
27594,Paddenstoelen en mozzarella op spelttoast,knoflook,8.0,g
27595,Paddenstoelen en mozzarella op spelttoast,gedroogde tijm,2.0,g
27596,Paddenstoelen en mozzarella op spelttoast,balsamicoazijn,250.0,g
27597,Paddenstoelen en mozzarella op spelttoast,minimozzarellabolletjes,150.0,g
27598,Crème van linzen en rode curry van Dennis Huwaë,kleine ui,50.0,g
27599,Crème van linzen en rode curry van Dennis Huwaë,knoflook,8.0,g
27600,Crème van linzen en rode curry van Dennis Huwaë,flespompoen,100.0,g
27601,Crème van linzen en rode curry van Dennis Huwaë,arachideolie,10.0,g
27602,Crème van linzen en rode curry van Dennis Huwaë,courgette,150.0,g
27603,Crème van linzen en rode curry van Dennis Huwaë,rode paprika,125.0,g
27604,Crème van linzen en rode curry van Dennis Huwaë,rode peper,20.0,g
27605,Crème van linzen en rode curry van Dennis Huwaë,kokosmelk,150.0,g
27606,Crème van linzen en rode curry van Dennis Huwaë,rode currypasta,4.0,g
27607,Crème van linzen en rode curry van Dennis Huwaë,rode linzen,75.0,g
27608,Crème van linzen en rode curry van Dennis Huwaë,verse koriander,15.0,g
27609,Crème van linzen en rode curry van Dennis Huwaë,sojasaus,10.0,g
27610,Crème van linzen en rode curry van Dennis Huwaë,vissaus,5.0,g
27611,Gebakken eendenborst met groene-peperjus van Dennis Huwaë,arachideolie,10.0,g
27612,Gebakken eendenborst met groene-peperjus van Dennis Huwaë,kippenbout,605.0,g
27613,Gebakken eendenborst met groene-peperjus van Dennis Huwaë,eendenhaasje,240.0,g
27614,Gebakken eendenborst met groene-peperjus van Dennis Huwaë,sjalot,100.0,g
27615,Gebakken eendenborst met groene-peperjus van Dennis Huwaë,knoflook,50.0,g
27616,Gebakken eendenborst met groene-peperjus van Dennis Huwaë,water,2000.0,g
27617,Gebakken eendenborst met groene-peperjus van Dennis Huwaë,verse gember,50.0,g
27618,Gebakken eendenborst met groene-peperjus van Dennis Huwaë,verse groene peper,20.0,g
27619,Gebakken eendenborst met groene-peperjus van Dennis Huwaë,koelverse sereh citroengras,10.0,g
27620,Gebakken eendenborst met groene-peperjus van Dennis Huwaë,eendenborst,1520.0,g
27621,Gebakken eendenborst met groene-peperjus van Dennis Huwaë,ongezouten roomboter,50,g
27622,"Paksoi, gepofte pompoen &amp; peen van Dennis Huwaë",knoflook,8.0,g
27623,"Paksoi, gepofte pompoen &amp; peen van Dennis Huwaë",arachideolie,2.0,g
27624,"Paksoi, gepofte pompoen &amp; peen van Dennis Huwaë",flespompoen,400.0,g
27625,"Paksoi, gepofte pompoen &amp; peen van Dennis Huwaë",winterpeen,400.0,g
27626,"Paksoi, gepofte pompoen &amp; peen van Dennis Huwaë",traditionele olijfolie,36.0,g
27627,"Paksoi, gepofte pompoen &amp; peen van Dennis HuwaÃ«",yoghurt,20.76,g
27628,"Paksoi, gepofte pompoen &amp; peen van Dennis Huwaë",gemalen komijn,1.0,g
27629,"Paksoi, gepofte pompoen &amp; peen van Dennis Huwaë",kippenbouillon in pot,150.0,g
27630,"Paksoi, gepofte pompoen &amp; peen van Dennis Huwaë",paksoi,1,g
27649,Pastinaakfrites met rozemarijn,pastinaak,1000,g
27650,Pastinaakfrites met rozemarijn,takje rozemarijn,10.0,g
27651,Pastinaakfrites met rozemarijn,knoflook,8.0,g
27652,Pastinaakfrites met rozemarijn,traditionele olijfolie,24.0,g
27653,Pastinaakfrites met rozemarijn,parmezaanse kaas,50.0,g
27654,Sukadelapjes met pastinaak,sukadelapje,1000.0,g
27655,Sukadelapjes met pastinaak,dijonmosterd,15.0,g
27656,Sukadelapjes met pastinaak,zwolsche stoof,20.0,g
27657,Sukadelapjes met pastinaak,tarwebloem,24.0,g
27658,Sukadelapjes met pastinaak,ongezouten roomboter,30,g
27659,Sukadelapjes met pastinaak,ui,200.0,g
27660,Sukadelapjes met pastinaak,runderbouillon van tablet,500.0,g
27661,Sukadelapjes met pastinaak,ketjap manis,24.0,g
27662,Sukadelapjes met pastinaak,zilveruitjes,320.0,g
27663,Sukadelapjes met pastinaak,pastinaak,400,g
27664,Groene curry met kabeljauw &amp; Shanghai paksoi,shanghai paksoi,1.0,g
27665,Groene curry met kabeljauw &amp; Shanghai paksoi,quinoa-bulgurmix,250.0,g
27666,Groene curry met kabeljauw &amp; Shanghai paksoi,thaise wokgroente,250.0,g
27667,Groene curry met kabeljauw &amp; Shanghai paksoi,kokosmelk,200.0,g
27668,Groene curry met kabeljauw &amp; Shanghai paksoi,groene currypasta,70.0,g
27669,Groene curry met kabeljauw &amp; Shanghai paksoi,verse schelvisfilet,280.0,g
27670,Groene curry met kabeljauw &amp; Shanghai paksoi,limoen,30.0,g
27679,Verse pasta met cavolo nero en kip uit de oven,water,200.0,g
27680,Verse pasta met cavolo nero en kip uit de oven,kippenbouillontablet,2.5,g
27681,Verse pasta met cavolo nero en kip uit de oven,Italiaanse roerbakmix cavolo nero,800.0,g
27682,Verse pasta met cavolo nero en kip uit de oven,verse perline met basilicum pasta,500.0,g
27683,Verse pasta met cavolo nero en kip uit de oven,kookzuivel,250.0,g
27684,Verse pasta met cavolo nero en kip uit de oven,gedroogde oregano,8.0,g
27685,Verse pasta met cavolo nero en kip uit de oven,kipblokjes,350.0,g
27686,Verse pasta met cavolo nero en kip uit de oven,geraspte kaas voor ovengratin,150.0,g
27715,Paddenstoelensoep,funghi porcini secchi (gedroogd eekhoorntjesbrood),15.0,g
27716,Paddenstoelensoep,prei,250.0,g
27717,Paddenstoelensoep,knoflook,16.0,g
27718,Paddenstoelensoep,kastanjechampignon,400.0,g
27719,Paddenstoelensoep,ongezouten roomboter,60,g
27720,Paddenstoelensoep,groentebouillon,20.0,g
27721,Paddenstoelensoep,kookzuivel,150.0,g
27722,Paddenstoelensoep,water,1250.0,g
27723,Paddenstoelensoep,paddenstoelen voor pasta,200,g
27724,Paddenstoelensoep,truffelolie,24.0,g
27743,Rijstnoedelsoep met biefstuk,biefstuk,275.0,g
27744,Rijstnoedelsoep met biefstuk,arachideolie,10.0,g
27745,Rijstnoedelsoep met biefstuk,thaise wokgroente,800.0,g
27746,Rijstnoedelsoep met biefstuk,water,2000.0,g
27747,Rijstnoedelsoep met biefstuk,runderbouillontablet,7.5,g
27748,Rijstnoedelsoep met biefstuk,rijstnoedels,225.0,g
27749,Rijstnoedelsoep met biefstuk,srirachasaus,7.5,g
27750,Rijstnoedelsoep met biefstuk,witte wijnazijn,15.0,g
27751,Rijstnoedelsoep met biefstuk,verse koriander,7.5,g
27766,Zuurkool-bonenschotel,zuurkool,500.0,g
27767,Zuurkool-bonenschotel,Gelderse rookworst,285.0,g
27768,Zuurkool-bonenschotel,witte bonen in tomatensaus,720.0,g
27769,Zuurkool-bonenschotel,mosterd,12.0,g
27770,Zuurkool-bonenschotel,appel,742.0,g
27771,Zuurkool-bonenschotel,middelgrote ui,300.0,g
27772,Zuurkool-bonenschotel,traditionele olijfolie,12.0,g
27773,Zuurkool-bonenschotel,verse platte peterselie,8.0,g
27774,Zoete-aardappelstamppot met rucola en kibbeling,zoete aardappel,750.0,g
27775,Zoete-aardappelstamppot met rucola en kibbeling,kruimige aardappel,1000.0,g
27776,Zoete-aardappelstamppot met rucola en kibbeling,knoflook,8.0,g
27777,Zoete-aardappelstamppot met rucola en kibbeling,water,15.0,g
27778,Zoete-aardappelstamppot met rucola en kibbeling,mayonaise,24.0,g
27779,Zoete-aardappelstamppot met rucola en kibbeling,traditionele olijfolie,12.0,g
27780,Zoete-aardappelstamppot met rucola en kibbeling,verse kibbeling,400.0,g
27781,Zoete-aardappelstamppot met rucola en kibbeling,rucola,40.0,g
27782,Zelfgemaakte frites met braadworst,kruimige aardappel,1000.0,g
27783,Zelfgemaakte frites met braadworst,arachideolie,40.0,g
27784,Zelfgemaakte frites met braadworst,witlof,500.0,g
27785,Zelfgemaakte frites met braadworst,rode paprika,250.0,g
27786,Zelfgemaakte frites met braadworst,donkere basterdsuiker,6.0,g
27787,Zelfgemaakte frites met braadworst,azijn,250.0,g
27788,Zelfgemaakte frites met braadworst,varkensbraadworst,400.0,g
27795,Mexicaanse tostada's met gebakken vis &amp; avocado,tortillawrap,560.0,g
27796,Mexicaanse tostada's met gebakken vis &amp; avocado,olie,35.0,g
27797,Mexicaanse tostada's met gebakken vis &amp; avocado,tomaten,140.0,g
27798,Mexicaanse tostada's met gebakken vis &amp; avocado,komkommer,400.0,g
27799,Mexicaanse tostada's met gebakken vis &amp; avocado,red Mexican salsa,4.0,g
27800,Mexicaanse tostada's met gebakken vis &amp; avocado,eetrijpe avocado,360.0,g
27801,Mexicaanse tostada's met gebakken vis &amp; avocado,picadillo,6,g
27802,Mexicaanse tostada's met gebakken vis &amp; avocado,tarwebloem,12.0,g
27803,Mexicaanse tostada's met gebakken vis &amp; avocado,verse pangasiusfilet,525.0,g
27804,Mexicaanse tostada's met gebakken vis &amp; avocado,Kool,300.0,g
27805,Spaghetti bolognese met gehakt en tomatensaus,knoflook,16.0,g
27806,Spaghetti bolognese met gehakt en tomatensaus,winterpeen,500.0,g
27807,Spaghetti bolognese met gehakt en tomatensaus,courgette,300.0,g
27808,Spaghetti bolognese met gehakt en tomatensaus,traditionele olijfolie,12.0,g
27809,Spaghetti bolognese met gehakt en tomatensaus,half om half gehakt,300.0,g
27810,Spaghetti bolognese met gehakt en tomatensaus,pastasaus kruiden,500,g
27811,Spaghetti bolognese met gehakt en tomatensaus,volkoren spaghetti,300.0,g
27812,Romige witvis met bloemkool en broccoli,witte rijst,300.0,g
27813,Romige witvis met bloemkool en broccoli,broccoli,360.0,g
27814,Romige witvis met bloemkool en broccoli,bloemkool,800.0,g
27815,Romige witvis met bloemkool en broccoli,verse gember,20.0,g
27816,Romige witvis met bloemkool en broccoli,knoflook,16.0,g
27817,Romige witvis met bloemkool en broccoli,traditionele olijfolie,24.0,g
27818,Romige witvis met bloemkool en broccoli,sambal oelek,12.0,g
27819,Romige witvis met bloemkool en broccoli,kokosmelk,250.0,g
27820,Romige witvis met bloemkool en broccoli,water,150.0,g
27821,Romige witvis met bloemkool en broccoli,verse pangasiusfilet,350.0,g
27822,Romige witvis met bloemkool en broccoli,tarwebloem,24.0,g
27823,Pasta met kip en prei in champignonroomsaus ,schelpjespasta,300.0,g
27824,Pasta met kip en prei in champignonroomsaus ,kookvocht,250.0,g
27825,Pasta met kip en prei in champignonroomsaus ,prei,800.0,g
27826,Pasta met kip en prei in champignonroomsaus ,kastanjechampignon,250.0,g
27827,Pasta met kip en prei in champignonroomsaus ,scharrelkipfilet,380.0,g
27828,Pasta met kip en prei in champignonroomsaus ,traditionele olijfolie,36.0,g
27829,Pasta met kip en prei in champignonroomsaus ,tarwebloem,12.0,g
27830,Pasta met kip en prei in champignonroomsaus ,kippenbouillontablet,5.0,g
27831,Pasta met kip en prei in champignonroomsaus ,verse slagroom,250.0,g
27849,Frittata met groene groenten en feta,traditionele olijfolie,12.0,g
27850,Frittata met groene groenten en feta,diepvries bladspinazie à la crème,450.0,g
27851,Frittata met groene groenten en feta,diepvries tuinerwten,225.0,g
27852,Frittata met groene groenten en feta,middelgroot ei,480.0,g
27853,Frittata met groene groenten en feta,feta 50+,75.0,g
27854,Frittata met groene groenten en feta,meergranen afbakstokbrood,220.0,g
27855,Frittata met groene groenten en feta,verse basilicum,20.0,g
27865,Rozemarijnaardappeltjes met zalmburger en broccoli,olie,69.0,g
27866,Rozemarijnaardappeltjes met zalmburger en broccoli,roodschillige aardappelschijfjes,900.0,g
27867,Rozemarijnaardappeltjes met zalmburger en broccoli,rozemarijn-zeezout,5.0,g
27868,Rozemarijnaardappeltjes met zalmburger en broccoli,ongebrande hazelnoten,50,g
27869,Rozemarijnaardappeltjes met zalmburger en broccoli,gepaneerde zalmburger,480.0,g
27870,Rozemarijnaardappeltjes met zalmburger en broccoli,broccoli,250.0,g
27871,Rozemarijnaardappeltjes met zalmburger en broccoli,azijn,250.0,g
27872,Rozemarijnaardappeltjes met zalmburger en broccoli,mosterd,2.25,g
27873,Appeltaart van Rutger Bakt,citroen,32.5,g
27874,Appeltaart van Rutger Bakt,middelgroot ei,60.0,g
27875,Appeltaart van Rutger Bakt,tarwebloem,350.0,g
27876,Appeltaart van Rutger Bakt,witte basterdsuiker,175.0,g
27877,Appeltaart van Rutger Bakt,bakpoeder,750.0,g
27878,Appeltaart van Rutger Bakt,zout,0.5,g
27879,Appeltaart van Rutger Bakt,vanille-extract,2.0,g
27880,Appeltaart van Rutger Bakt,ongezouten roomboter,250,g
27881,Appeltaart van Rutger Bakt,speculaas,150.0,g
27882,Appeltaart van Rutger Bakt,appel,900.0,g
27883,Appeltaart van Rutger Bakt,kaneel,4.0,g
27884,Appeltaart van Rutger Bakt,custardpoeder,15.0,g
27885,Appeltaart van Rutger Bakt,bruinebasterdsuiker,750.0,g
27886,Appeltaart van Rutger Bakt,rozijnen,60.0,g
27887,Appeltaart van Rutger Bakt,abrikozenjam,100.0,g
27898,Kokoshavermout met cranberrycompote,kokossnippers,25.0,g
27899,Kokoshavermout met cranberrycompote,cranberrycompote,250.0,g
27900,Kokoshavermout met cranberrycompote,kokosmelk light,400.0,g
27901,Kokoshavermout met cranberrycompote,water,100.0,g
27902,Kokoshavermout met cranberrycompote,havermoutvlokken,150.0,g
27903,Kokoshavermout met cranberrycompote,kaneel,1.0,g
27904,Kokoshavermout met cranberrycompote,witte basterdsuiker,30.0,g
27905,Kipgehaktballetjes met gegrilde groenten en couscous,couscous,300.0,g
27906,Kipgehaktballetjes met gegrilde groenten en couscous,kokend water,400.0,g
27907,Kipgehaktballetjes met gegrilde groenten en couscous,diepvries gegrilde groenten,900.0,g
27908,Kipgehaktballetjes met gegrilde groenten en couscous,kipgehakt naturel,300.0,g
27909,Kipgehaktballetjes met gegrilde groenten en couscous,mix voor gehakt tuinkruiden,20.0,g
27910,Kipgehaktballetjes met gegrilde groenten en couscous,traditionele olijfolie,48.0,g
27911,Kipgehaktballetjes met gegrilde groenten en couscous,gemalen komijn,2.0,g
27912,Kipgehaktballetjes met gegrilde groenten en couscous,pikante paprikapoeder,2,g
27913,Kipgehaktballetjes met gegrilde groenten en couscous,witte kaas,100.0,g
27914,Baguette ossenworst met piccalilly,afbakstokbrood,1.0,g
27915,Baguette ossenworst met piccalilly,snoepkomkommer,90.0,g
27916,Baguette ossenworst met piccalilly,ossenworst,200,g
27917,Baguette ossenworst met piccalilly,traditionele olijfolie,12.0,g
27918,Baguette ossenworst met piccalilly,piccalilly,16,g
27919,Baguette ossenworst met piccalilly,veldsla,35.0,g
27935,Vegan rendang met spitskool en paddenstoelen,sjalot,60.0,g
27936,Vegan rendang met spitskool en paddenstoelen,knoflook,16.0,g
27937,Vegan rendang met spitskool en paddenstoelen,verse gember,20.0,g
27938,Vegan rendang met spitskool en paddenstoelen,sambal oelek,12.0,g
27939,Vegan rendang met spitskool en paddenstoelen,gezouten cashewnoten,75.0,g
27940,Vegan rendang met spitskool en paddenstoelen,kurkuma,4.0,g
27941,Vegan rendang met spitskool en paddenstoelen,gemalen komijn,1.0,g
27942,Vegan rendang met spitskool en paddenstoelen,gemalen koriander*,2.0,g
27943,Vegan rendang met spitskool en paddenstoelen,arachideolie,20.0,g
27944,Vegan rendang met spitskool en paddenstoelen,kokosmelk,400.0,g
27945,Vegan rendang met spitskool en paddenstoelen,kokoscream,50.0,g
27946,Vegan rendang met spitskool en paddenstoelen,groentebouillon,15.0,g
27947,Vegan rendang met spitskool en paddenstoelen,koelverse sereh citroengras,20.0,g
27948,Vegan rendang met spitskool en paddenstoelen,limoen,60.0,g
27949,Vegan rendang met spitskool en paddenstoelen,verse spitskool,800.0,g
27950,Vegan rendang met spitskool en paddenstoelen,paddenstoelenmelange,300,g
27951,Beef rendang,sjalot,60.0,g
27952,Beef rendang,knoflook,16.0,g
27953,Beef rendang,sambal badjak,12.0,g
27954,Beef rendang,verse gember,20.0,g
27955,Beef rendang,gezouten cashewnoten,75.0,g
27956,Beef rendang,kurkuma,4.0,g
27957,Beef rendang,gemalen komijn,3.0,g
27958,Beef rendang,gemalen koriander*,2.0,g
27959,Beef rendang,runderriblap,1000.0,g
27960,Beef rendang,arachideolie,20.0,g
27961,Beef rendang,kokosmelk,400.0,g
27962,Beef rendang,kokoscream,100.0,g
27963,Beef rendang,kippenbouillontablet,7.5,g
27964,Beef rendang,koelverse sereh citroengras,20.0,g
27965,Beef rendang,limoen,60.0,g
27966,Kip in rendangsaus,sjalot,60.0,g
27967,Kip in rendangsaus,knoflook,16.0,g
27968,Kip in rendangsaus,sambal oelek,12.0,g
27969,Kip in rendangsaus,verse gember,20.0,g
27970,Kip in rendangsaus,gezouten cashewnoten,75.0,g
27971,Kip in rendangsaus,kurkuma,4.0,g
27972,Kip in rendangsaus,gemalen komijn,1.0,g
27973,Kip in rendangsaus,gemalen koriander*,2.0,g
27974,Kip in rendangsaus,arachideolie,20.0,g
27975,Kip in rendangsaus,kokosmelk,400.0,g
27976,Kip in rendangsaus,kokoscream,50.0,g
27977,Kip in rendangsaus,kippenbouillontablet,5.0,g
27978,Kip in rendangsaus,koelverse sereh citroengras,20.0,g
27979,Kip in rendangsaus,limoen,60.0,g
27980,Kip in rendangsaus,kipdijfilet,800.0,g
27981,Basisrecept pannenkoekenbeslag,tarwebloem,300.0,g
27982,Basisrecept pannenkoekenbeslag,zout,2.0,g
27983,Basisrecept pannenkoekenbeslag,middelgroot ei,120.0,g
27984,Basisrecept pannenkoekenbeslag,halfvolle melk,500.0,g
27985,Basisrecept pannenkoekenbeslag,ongezouten roomboter,30,g
28008,Fudgewafels met vanille-ijs ,tarwebloem,150.0,g
28009,Fudgewafels met vanille-ijs ,bakingsoda,250.0,g
28010,Fudgewafels met vanille-ijs ,middelgroot ei,60.0,g
28011,Fudgewafels met vanille-ijs ,karnemelk,130.0,g
28012,Fudgewafels met vanille-ijs ,fudge caramel,50.0,g
28013,Fudgewafels met vanille-ijs ,vanille-ijs,200.0,g
28014,Gekleurde kidswafels ,tarwebloem,200.0,g
28015,Gekleurde kidswafels ,bakingsoda,250.0,g
28016,Gekleurde kidswafels ,middelgroot ei,120.0,g
28017,Gekleurde kidswafels ,karnemelk,180.0,g
28018,Gekleurde kidswafels,"dr.Oetker kleurstoffen (blauw, geel en rood)",45.0,g
28027,Sushiwafels,sushirijst,250.0,g
28028,Sushiwafels,sushiazijn,36.0,g
28029,Sushiwafels,nori snack,8,g
28030,Sushiwafels,sesamzaad,5.0,g
28031,Sushiwafels,zalmfilet,300.0,g
28032,Sushiwafels,avocado,250.0,g
28033,Sushiwafels,rode peper,20.0,g
28034,Sushiwafels,salade-ui,40.0,g
28035,Sushiwafels,rodekool,100.0,g
28036,Bagelquiches van Rutger Bakt,voorgebakken bagel,400.0,g
28037,Bagelquiches van Rutger Bakt,ongezouten roomboter,15,g
28038,Bagelquiches van Rutger Bakt,middelgroot ei,120.0,g
28039,Bagelquiches van Rutger Bakt,crème fraîche,75.0,g
28040,Pompoenchutney,rode ui,200.0,g
28041,Pompoenchutney,koelverse pompoenstukjes,400.0,g
28042,Pompoenchutney,Appels,175.0,g
28043,Pompoenchutney,verse gember,15.0,g
28044,Pompoenchutney,traditionele olijfolie,24.0,g
28045,Pompoenchutney,kruiden,4.5,g
28046,Pompoenchutney,witte wijnazijn,60.0,g
28047,Pompoenchutney,kristalsuiker,24.0,g
28048,Pompoenchutney,gemalen kaneel,1.0,g
28049,Makkelijke appelmoes,appel,0.01,g
28050,Makkelijke appelmoes,citroen,65.0,g
28051,Makkelijke appelmoes,water,100.0,g
28052,Makkelijke appelmoes,kristalsuiker,12.0,g
28053,Makkelijke appelmoes,kaneel,2.0,g
28054,"Teacakes met citroen, blauwe bessen en amandel van Yotam Ottolenghi",tarwebloem,45.0,g
28055,"Teacakes met citroen, blauwe bessen en amandel van Yotam Ottolenghi",ongezouten roomboter,190,g
28056,"Teacakes met citroen, blauwe bessen en amandel van Yotam Ottolenghi",fijne kristalsuiker,190.0,g
28057,"Teacakes met citroen, blauwe bessen en amandel van Yotam Ottolenghi",citroenrasp,2.5,g
28058,"Teacakes met citroen, blauwe bessen en amandel van Yotam Ottolenghi",middelgroot ei,240.0,g
28059,"Teacakes met citroen, blauwe bessen en amandel van Yotam Ottolenghi",gemalen amandelen,190.0,g
28060,"Teacakes met citroen, blauwe bessen en amandel van Yotam Ottolenghi",bakpoeder,62.5,g
